V1,V2
2007-07-05 11:08:00,474.33
2007-07-05 11:09:00,474.51
2007-07-05 11:10:00,474.51
2007-07-05 11:11:00,474.42
2007-07-05 11:12:00,474.15
2007-07-05 11:13:00,474.42
2007-07-05 11:14:00,474.33
2007-07-05 11:15:00,474.15
2007-07-05 11:16:00,474.42
2007-07-05 11:17:00,474.42
2007-07-05 11:18:00,474.05
2007-07-05 11:19:00,474.05
2007-07-05 11:20:00,474.15
2007-07-05 11:21:00,474.51
2007-07-05 11:22:00,475.06
2007-07-05 11:23:00,475.34
2007-07-05 11:24:00,475.34
2007-07-05 11:25:00,475.25
2007-07-05 11:26:00,474.97
2007-07-05 11:27:00,474.88
2007-07-05 11:28:00,474.88
2007-07-05 11:29:00,474.79
2007-07-05 11:30:00,474.79
2007-07-05 11:31:00,474.51
2007-07-05 11:32:00,474.6
2007-07-05 11:33:00,474.6
2007-07-05 11:34:00,474.79
2007-07-05 11:35:00,474.79
2007-07-05 11:36:00,474.88
2007-07-05 11:37:00,474.88
2007-07-05 11:38:00,474.88
2007-07-05 11:39:00,474.88
2007-07-05 11:40:00,474.88
2007-07-05 11:41:00,474.88
2007-07-05 11:42:00,474.79
2007-07-05 11:43:00,474.6
2007-07-05 11:44:00,474.7
2007-07-05 11:45:00,474.51
2007-07-05 11:46:00,474.42
2007-07-05 11:47:00,474.15
2007-07-05 11:48:00,474.24
2007-07-05 11:49:00,474.24
2007-07-05 11:50:00,474.33
2007-07-05 11:51:00,474.42
2007-07-05 11:52:00,474.33
2007-07-05 11:53:00,474.33
2007-07-05 11:54:00,474.33
2007-07-05 11:55:00,474.42
2007-07-05 11:56:00,474.24
2007-07-05 11:57:00,474.24
2007-07-05 11:58:00,474.24
2007-07-05 11:59:00,474.15
2007-07-05 12:00:00,474.33
2007-07-05 12:01:00,474.15
2007-07-05 12:02:00,474.33
2007-07-05 12:03:00,474.6
2007-07-05 12:04:00,474.6
2007-07-05 12:05:00,474.51
2007-07-05 12:06:00,474.05
2007-07-05 12:07:00,474.05
2007-07-05 12:08:00,474.05
2007-07-05 12:09:00,474.24
2007-07-05 12:10:00,474.05
2007-07-05 12:11:00,474.15
2007-07-05 12:12:00,473.69
2007-07-05 12:13:00,473.59
2007-07-05 12:14:00,473.59
2007-07-05 12:15:00,473.59
2007-07-05 12:16:00,473.5
2007-07-05 12:17:00,473.59
2007-07-05 12:18:00,473.5
2007-07-05 12:19:00,473.78
2007-07-05 12:20:00,473.41
2007-07-05 12:21:00,473.41
2007-07-05 12:22:00,473.5
2007-07-05 12:23:00,473.5
2007-07-05 12:24:00,473.5
2007-07-05 12:25:00,473.32
2007-07-05 12:26:00,473.04
2007-07-05 12:27:00,473.14
2007-07-05 12:28:00,472.77
2007-07-05 12:29:00,472.77
2007-07-05 12:30:00,472.77
2007-07-05 12:31:00,472.86
2007-07-05 12:32:00,472.77
2007-07-05 12:33:00,472.68
2007-07-05 12:34:00,472.59
2007-07-05 12:35:00,471.58
2007-07-05 12:36:00,471.76
2007-07-05 12:37:00,471.94
2007-07-05 12:38:00,472.49
2007-07-05 12:39:00,472.31
2007-07-05 12:40:00,472.22
2007-07-05 12:41:00,472.4
2007-07-05 12:42:00,472.31
2007-07-05 12:43:00,472.4
2007-07-05 12:44:00,472.4
2007-07-05 12:45:00,472.49
2007-07-05 12:46:00,472.31
2007-07-05 12:47:00,472.4
2007-07-05 12:48:00,472.22
2007-07-05 12:49:00,472.03
2007-07-05 12:50:00,471.67
2007-07-05 12:51:00,471.76
2007-07-05 12:52:00,471.85
2007-07-05 12:53:00,471.76
2007-07-05 12:54:00,471.85
2007-07-05 12:55:00,471.76
2007-07-05 12:56:00,471.85
2007-07-05 12:57:00,471.85
2007-07-05 12:58:00,471.76
2007-07-05 12:59:00,471.94
2007-07-05 13:00:00,471.94
2007-07-05 13:01:00,471.94
2007-07-05 13:02:00,471.85
2007-07-05 13:03:00,471.85
2007-07-05 13:04:00,472.22
2007-07-05 13:05:00,472.13
2007-07-05 13:06:00,472.03
2007-07-05 13:07:00,472.13
2007-07-05 13:08:00,472.03
2007-07-05 13:09:00,472.03
2007-07-05 13:10:00,472.03
2007-07-05 13:11:00,472.13
2007-07-05 13:12:00,472.4
2007-07-05 13:13:00,472.59
2007-07-05 13:14:00,472.31
2007-07-05 13:15:00,472.31
2007-07-05 13:16:00,472.59
2007-07-05 13:17:00,472.68
2007-07-05 13:18:00,472.77
2007-07-05 13:19:00,472.77
2007-07-05 13:20:00,472.95
2007-07-05 13:21:00,472.95
2007-07-05 13:22:00,473.04
2007-07-05 13:23:00,473.14
2007-07-05 13:24:00,473.14
2007-07-05 13:25:00,472.95
2007-07-05 13:26:00,472.95
2007-07-05 13:27:00,473.04
2007-07-05 13:28:00,472.86
2007-07-05 13:29:00,472.86
2007-07-05 13:30:00,472.77
2007-07-05 13:31:00,472.68
2007-07-05 13:32:00,472.95
2007-07-05 13:33:00,473.04
2007-07-05 13:34:00,472.95
2007-07-05 13:35:00,473.04
2007-07-05 13:36:00,473.32
2007-07-05 13:37:00,473.5
2007-07-05 13:38:00,473.87
2007-07-05 13:39:00,473.59
2007-07-05 13:40:00,473.59
2007-07-05 13:41:00,473.87
2007-07-05 13:42:00,473.78
2007-07-05 13:43:00,473.5
2007-07-05 13:44:00,473.59
2007-07-05 13:45:00,473.87
2007-07-05 13:46:00,473.96
2007-07-05 13:47:00,474.15
2007-07-05 13:48:00,473.96
2007-07-05 13:49:00,473.87
2007-07-05 13:50:00,473.87
2007-07-05 13:51:00,473.96
2007-07-05 13:52:00,473.96
2007-07-05 13:53:00,474.05
2007-07-05 13:54:00,474.05
2007-07-05 13:55:00,473.96
2007-07-05 13:56:00,474.05
2007-07-05 13:57:00,473.87
2007-07-05 13:58:00,473.96
2007-07-05 13:59:00,473.69
2007-07-05 14:00:00,473.59
2007-07-05 14:01:00,473.69
2007-07-05 14:02:00,473.41
2007-07-05 14:03:00,473.5
2007-07-05 14:04:00,473.5
2007-07-05 14:05:00,473.5
2007-07-05 14:06:00,473.87
2007-07-05 14:07:00,473.87
2007-07-05 14:08:00,473.96
2007-07-05 14:09:00,474.15
2007-07-05 14:10:00,474.15
2007-07-05 14:11:00,474.15
2007-07-05 14:12:00,474.33
2007-07-05 14:13:00,474.33
2007-07-05 14:14:00,474.42
2007-07-05 14:15:00,474.33
2007-07-05 14:16:00,474.33
2007-07-05 14:17:00,474.33
2007-07-05 14:18:00,474.79
2007-07-05 14:19:00,474.51
2007-07-05 14:20:00,474.51
2007-07-05 14:21:00,474.79
2007-07-05 14:22:00,474.79
2007-07-05 14:23:00,474.6
2007-07-05 14:24:00,474.7
2007-07-05 14:25:00,474.7
2007-07-05 14:26:00,474.51
2007-07-05 14:27:00,474.15
2007-07-05 14:28:00,474.33
2007-07-05 14:29:00,474.24
2007-07-05 14:30:00,474.42
2007-07-05 14:31:00,474.42
2007-07-05 14:32:00,474.42
2007-07-05 14:33:00,474.42
2007-07-05 14:34:00,474.42
2007-07-05 14:35:00,474.33
2007-07-05 14:36:00,474.42
2007-07-05 14:37:00,474.42
2007-07-05 14:38:00,474.15
2007-07-05 14:39:00,474.33
2007-07-05 14:40:00,474.6
2007-07-05 14:41:00,474.33
2007-07-05 14:42:00,474.24
2007-07-05 14:43:00,474.05
2007-07-05 14:44:00,474.15
2007-07-05 14:45:00,473.96
2007-07-05 14:46:00,474.05
2007-07-05 14:47:00,474.05
2007-07-05 14:48:00,474.33
2007-07-05 14:49:00,474.51
2007-07-05 14:50:00,474.42
2007-07-05 14:51:00,474.15
2007-07-05 14:52:00,474.51
2007-07-05 14:53:00,474.24
2007-07-05 14:54:00,474.33
2007-07-05 14:55:00,474.05
2007-07-05 14:56:00,474.24
2007-07-05 14:57:00,473.96
2007-07-05 14:58:00,473.96
2007-07-05 14:59:00,473.69
2007-07-05 15:00:00,474.05
2007-07-05 15:01:00,473.78
2007-07-05 15:02:00,473.87
2007-07-05 15:03:00,473.78
2007-07-05 15:04:00,473.59
2007-07-05 15:05:00,473.69
2007-07-05 15:06:00,473.78
2007-07-05 15:07:00,473.69
2007-07-05 15:08:00,473.78
2007-07-05 15:09:00,473.96
2007-07-05 15:10:00,474.15
2007-07-05 15:11:00,474.15
2007-07-05 15:12:00,474.15
2007-07-05 15:13:00,474.42
2007-07-05 15:14:00,474.42
2007-07-05 15:15:00,474.42
2007-07-05 15:16:00,474.51
2007-07-05 15:17:00,474.24
2007-07-05 15:18:00,474.05
2007-07-05 15:19:00,473.96
2007-07-05 15:20:00,474.15
2007-07-05 15:21:00,474.33
2007-07-05 15:22:00,474.33
2007-07-05 15:23:00,474.51
2007-07-05 15:24:00,474.24
2007-07-05 15:25:00,474.24
2007-07-05 15:26:00,474.15
2007-07-05 15:27:00,474.15
2007-07-05 15:28:00,474.15
2007-07-05 15:29:00,474.15
2007-07-05 15:30:00,474.15
2007-07-05 15:31:00,473.87
2007-07-05 15:32:00,474.33
2007-07-05 15:33:00,474.33
2007-07-05 15:34:00,474.33
2007-07-05 15:35:00,474.33
2007-07-05 15:36:00,474.42
2007-07-05 15:37:00,474.33
2007-07-05 15:38:00,474.42
2007-07-05 15:39:00,474.51
2007-07-05 15:40:00,474.51
2007-07-05 15:41:00,474.6
2007-07-05 15:42:00,474.7
2007-07-05 15:43:00,474.6
2007-07-05 15:44:00,474.6
2007-07-05 15:45:00,474.6
2007-07-05 15:46:00,474.7
2007-07-05 15:47:00,474.7
2007-07-05 15:48:00,474.7
2007-07-05 15:49:00,474.6
2007-07-05 15:50:00,474.7
2007-07-05 15:51:00,474.7
2007-07-05 15:52:00,474.42
2007-07-05 15:53:00,474.42
2007-07-05 15:54:00,474.42
2007-07-05 15:55:00,474.33
2007-07-05 15:56:00,474.24
2007-07-05 15:57:00,474.15
2007-07-05 15:58:00,474.15
2007-07-05 15:59:00,474.15
2007-07-05 16:00:00,474.42
2007-07-05 16:01:00,474.42
2007-07-05 16:02:00,474.42
2007-07-05 16:03:00,474.42
2007-07-05 16:04:00,474.42
2007-07-05 16:05:00,474.42
2007-07-05 16:06:00,474.42
2007-07-05 16:07:00,474.42
2007-07-05 16:08:00,474.39
2007-07-05 16:09:00,474.42
2007-07-05 16:10:00,474.42
2007-07-05 16:11:00,474.42
2007-07-05 16:12:00,474.42
2007-07-05 16:13:00,474.42
2007-07-05 16:14:00,474.42
2007-07-05 16:15:00,474.42
2007-07-05 16:16:00,472.59
2007-07-05 16:17:00,472.59
2007-07-05 16:18:00,472.59
2007-07-05 16:19:00,472.59
2007-07-05 16:20:00,472.59
2007-07-05 16:21:00,472.59
2007-07-05 16:22:00,474.42
2007-07-05 16:23:00,474.42
2007-07-05 16:24:00,474.42
2007-07-05 16:25:00,474.32
2007-07-05 16:26:00,474.32
2007-07-05 16:27:00,474.32
2007-07-05 16:28:00,474.27
2007-07-05 16:29:00,474.27
2007-07-05 16:30:00,474.27
2007-07-05 16:31:00,474.27
2007-07-05 16:32:00,474.32
2007-07-05 16:33:00,474.32
2007-07-05 16:34:00,474.32
2007-07-05 16:35:00,474.32
2007-07-05 16:36:00,474.32
2007-07-05 16:37:00,474.32
2007-07-05 16:38:00,474.32
2007-07-05 16:39:00,474.32
2007-07-05 16:40:00,474.32
2007-07-05 16:41:00,474.32
2007-07-05 16:42:00,474.32
2007-07-05 16:43:00,474.32
2007-07-05 16:44:00,474.32
2007-07-05 16:45:00,474.32
2007-07-05 16:46:00,474.42
2007-07-05 16:47:00,474.42
2007-07-05 16:48:00,474.42
2007-07-05 16:49:00,474.42
2007-07-05 16:50:00,474.42
2007-07-05 16:51:00,474.42
2007-07-05 16:52:00,474.42
2007-07-05 16:53:00,474.42
2007-07-05 16:54:00,474.42
2007-07-05 16:55:00,474.42
2007-07-05 16:56:00,474.42
2007-07-05 16:57:00,474.42
2007-07-05 16:58:00,474.42
2007-07-05 16:59:00,474.42
2007-07-05 17:00:00,474.42
2007-07-06 09:30:00,475.97
2007-07-06 09:31:00,475.15
2007-07-06 09:32:00,473.86
2007-07-06 09:33:00,474.59
2007-07-06 09:34:00,473.95
2007-07-06 09:35:00,473.95
2007-07-06 09:36:00,473.95
2007-07-06 09:37:00,473.68
2007-07-06 09:38:00,473.68
2007-07-06 09:39:00,473.58
2007-07-06 09:40:00,473.31
2007-07-06 09:41:00,473.49
2007-07-06 09:42:00,473.49
2007-07-06 09:43:00,473.4
2007-07-06 09:44:00,474.23
2007-07-06 09:45:00,474.32
2007-07-06 09:46:00,473.31
2007-07-06 09:47:00,473.22
2007-07-06 09:48:00,473.31
2007-07-06 09:49:00,473.49
2007-07-06 09:50:00,473.49
2007-07-06 09:51:00,473.58
2007-07-06 09:52:00,473.68
2007-07-06 09:53:00,473.68
2007-07-06 09:54:00,473.95
2007-07-06 09:55:00,473.03
2007-07-06 09:56:00,472.94
2007-07-06 09:57:00,472.85
2007-07-06 09:58:00,472.94
2007-07-06 09:59:00,472.94
2007-07-06 10:00:00,473.13
2007-07-06 10:01:00,473.77
2007-07-06 10:02:00,474.6
2007-07-06 10:03:00,473.86
2007-07-06 10:04:00,473.96
2007-07-06 10:05:00,473.77
2007-07-06 10:06:00,473.86
2007-07-06 10:07:00,474.51
2007-07-06 10:08:00,474.33
2007-07-06 10:09:00,474.51
2007-07-06 10:10:00,474.42
2007-07-06 10:11:00,474.42
2007-07-06 10:12:00,474.42
2007-07-06 10:13:00,474.6
2007-07-06 10:14:00,474.33
2007-07-06 10:15:00,474.33
2007-07-06 10:16:00,474.24
2007-07-06 10:17:00,474.33
2007-07-06 10:18:00,474.42
2007-07-06 10:19:00,474.42
2007-07-06 10:20:00,474.61
2007-07-06 10:21:00,474.7
2007-07-06 10:22:00,474.88
2007-07-06 10:23:00,474.7
2007-07-06 10:24:00,474.61
2007-07-06 10:25:00,474.61
2007-07-06 10:26:00,474.52
2007-07-06 10:27:00,474.61
2007-07-06 10:28:00,474.61
2007-07-06 10:29:00,474.7
2007-07-06 10:30:00,474.89
2007-07-06 10:31:00,474.98
2007-07-06 10:32:00,474.71
2007-07-06 10:33:00,474.98
2007-07-06 10:34:00,475.07
2007-07-06 10:35:00,475.07
2007-07-06 10:36:00,474.89
2007-07-06 10:37:00,474.8
2007-07-06 10:38:00,474.98
2007-07-06 10:39:00,474.52
2007-07-06 10:40:00,474.53
2007-07-06 10:41:00,474.53
2007-07-06 10:42:00,474.16
2007-07-06 10:43:00,474.16
2007-07-06 10:44:00,474.25
2007-07-06 10:45:00,474.53
2007-07-06 10:46:00,474.34
2007-07-06 10:47:00,474.34
2007-07-06 10:48:00,474.44
2007-07-06 10:49:00,474.25
2007-07-06 10:50:00,474.25
2007-07-06 10:51:00,474.44
2007-07-06 10:52:00,474.62
2007-07-06 10:53:00,474.72
2007-07-06 10:54:00,474.81
2007-07-06 10:55:00,474.99
2007-07-06 10:56:00,474.9
2007-07-06 10:57:00,474.9
2007-07-06 10:58:00,474.81
2007-07-06 10:59:00,474.72
2007-07-06 11:00:00,474.72
2007-07-06 11:01:00,474.63
2007-07-06 11:02:00,474.54
2007-07-06 11:03:00,474.9
2007-07-06 11:04:00,475
2007-07-06 11:05:00,475.18
2007-07-06 11:06:00,475.73
2007-07-06 11:07:00,475.46
2007-07-06 11:08:00,475.37
2007-07-06 11:09:00,475.74
2007-07-06 11:10:00,475.46
2007-07-06 11:11:00,475.64
2007-07-06 11:12:00,475.83
2007-07-06 11:13:00,475.65
2007-07-06 11:14:00,475.55
2007-07-06 11:15:00,475.28
2007-07-06 11:16:00,475.46
2007-07-06 11:17:00,475.37
2007-07-06 11:18:00,475.19
2007-07-06 11:19:00,475.28
2007-07-06 11:20:00,475.37
2007-07-06 11:21:00,475.37
2007-07-06 11:22:00,475.37
2007-07-06 11:23:00,475.56
2007-07-06 11:24:00,475.65
2007-07-06 11:25:00,475.47
2007-07-06 11:26:00,475.38
2007-07-06 11:27:00,475.1
2007-07-06 11:28:00,474.83
2007-07-06 11:29:00,475.1
2007-07-06 11:30:00,475.29
2007-07-06 11:31:00,475.38
2007-07-06 11:32:00,475.66
2007-07-06 11:33:00,475.56
2007-07-06 11:34:00,475.84
2007-07-06 11:35:00,475.75
2007-07-06 11:36:00,475.38
2007-07-06 11:37:00,475.84
2007-07-06 11:38:00,475.93
2007-07-06 11:39:00,475.84
2007-07-06 11:40:00,475.75
2007-07-06 11:41:00,475.84
2007-07-06 11:42:00,475.75
2007-07-06 11:43:00,475.84
2007-07-06 11:44:00,475.85
2007-07-06 11:45:00,475.75
2007-07-06 11:46:00,475.75
2007-07-06 11:47:00,475.66
2007-07-06 11:48:00,475.76
2007-07-06 11:49:00,475.57
2007-07-06 11:50:00,475.39
2007-07-06 11:51:00,475.3
2007-07-06 11:52:00,475.3
2007-07-06 11:53:00,475.39
2007-07-06 11:54:00,475.39
2007-07-06 11:55:00,475.39
2007-07-06 11:56:00,475.39
2007-07-06 11:57:00,475.39
2007-07-06 11:58:00,475.12
2007-07-06 11:59:00,475.12
2007-07-06 12:00:00,475.12
2007-07-06 12:01:00,475.03
2007-07-06 12:02:00,475.03
2007-07-06 12:03:00,475.12
2007-07-06 12:04:00,475.03
2007-07-06 12:05:00,475.21
2007-07-06 12:06:00,475.21
2007-07-06 12:07:00,475.3
2007-07-06 12:08:00,475.31
2007-07-06 12:09:00,475.21
2007-07-06 12:10:00,475.12
2007-07-06 12:11:00,475.12
2007-07-06 12:12:00,474.94
2007-07-06 12:13:00,474.85
2007-07-06 12:14:00,474.94
2007-07-06 12:15:00,474.76
2007-07-06 12:16:00,474.67
2007-07-06 12:17:00,474.67
2007-07-06 12:18:00,474.48
2007-07-06 12:19:00,474.12
2007-07-06 12:20:00,474.58
2007-07-06 12:21:00,474.3
2007-07-06 12:22:00,474.3
2007-07-06 12:23:00,474.39
2007-07-06 12:24:00,474.3
2007-07-06 12:25:00,474.12
2007-07-06 12:26:00,474.4
2007-07-06 12:27:00,474.03
2007-07-06 12:28:00,473.94
2007-07-06 12:29:00,474.21
2007-07-06 12:30:00,474.49
2007-07-06 12:31:00,474.21
2007-07-06 12:32:00,474.49
2007-07-06 12:33:00,474.21
2007-07-06 12:34:00,474.22
2007-07-06 12:35:00,474.49
2007-07-06 12:36:00,474.4
2007-07-06 12:37:00,474.49
2007-07-06 12:38:00,474.58
2007-07-06 12:39:00,474.49
2007-07-06 12:40:00,474.4
2007-07-06 12:41:00,474.49
2007-07-06 12:42:00,474.86
2007-07-06 12:43:00,474.96
2007-07-06 12:44:00,474.77
2007-07-06 12:45:00,474.96
2007-07-06 12:46:00,475.14
2007-07-06 12:47:00,475.14
2007-07-06 12:48:00,475.05
2007-07-06 12:49:00,475.14
2007-07-06 12:50:00,474.87
2007-07-06 12:51:00,474.78
2007-07-06 12:52:00,474.96
2007-07-06 12:53:00,474.96
2007-07-06 12:54:00,475.24
2007-07-06 12:55:00,475.24
2007-07-06 12:56:00,475.33
2007-07-06 12:57:00,475.61
2007-07-06 12:58:00,475.51
2007-07-06 12:59:00,475.42
2007-07-06 13:00:00,475.52
2007-07-06 13:01:00,475.42
2007-07-06 13:02:00,475.52
2007-07-06 13:03:00,475.43
2007-07-06 13:04:00,475.43
2007-07-06 13:05:00,475.06
2007-07-06 13:06:00,475.61
2007-07-06 13:07:00,475.15
2007-07-06 13:08:00,474.97
2007-07-06 13:09:00,474.97
2007-07-06 13:10:00,474.97
2007-07-06 13:11:00,475.15
2007-07-06 13:12:00,475.06
2007-07-06 13:13:00,475.06
2007-07-06 13:14:00,475.25
2007-07-06 13:15:00,475.34
2007-07-06 13:16:00,475.34
2007-07-06 13:17:00,475.43
2007-07-06 13:18:00,475.52
2007-07-06 13:19:00,475.53
2007-07-06 13:20:00,475.16
2007-07-06 13:21:00,475.25
2007-07-06 13:22:00,475.53
2007-07-06 13:23:00,475.34
2007-07-06 13:24:00,475.62
2007-07-06 13:25:00,475.53
2007-07-06 13:26:00,475.62
2007-07-06 13:27:00,475.81
2007-07-06 13:28:00,475.53
2007-07-06 13:29:00,475.44
2007-07-06 13:30:00,475.44
2007-07-06 13:31:00,474.89
2007-07-06 13:32:00,474.89
2007-07-06 13:33:00,474.98
2007-07-06 13:34:00,475.26
2007-07-06 13:35:00,475.17
2007-07-06 13:36:00,474.8
2007-07-06 13:37:00,474.89
2007-07-06 13:38:00,474.98
2007-07-06 13:39:00,474.71
2007-07-06 13:40:00,474.71
2007-07-06 13:41:00,474.8
2007-07-06 13:42:00,474.8
2007-07-06 13:43:00,474.53
2007-07-06 13:44:00,474.43
2007-07-06 13:45:00,474.62
2007-07-06 13:46:00,474.71
2007-07-06 13:47:00,474.62
2007-07-06 13:48:00,474.53
2007-07-06 13:49:00,474.71
2007-07-06 13:50:00,474.9
2007-07-06 13:51:00,474.9
2007-07-06 13:52:00,474.9
2007-07-06 13:53:00,474.99
2007-07-06 13:54:00,475.08
2007-07-06 13:55:00,475.18
2007-07-06 13:56:00,475.08
2007-07-06 13:57:00,474.81
2007-07-06 13:58:00,474.81
2007-07-06 13:59:00,474.81
2007-07-06 14:00:00,474.81
2007-07-06 14:01:00,474.99
2007-07-06 14:02:00,475.27
2007-07-06 14:03:00,475.46
2007-07-06 14:04:00,475.27
2007-07-06 14:05:00,475
2007-07-06 14:06:00,474.81
2007-07-06 14:07:00,474.81
2007-07-06 14:08:00,474.81
2007-07-06 14:09:00,475
2007-07-06 14:10:00,475.09
2007-07-06 14:11:00,475.55
2007-07-06 14:12:00,475.28
2007-07-06 14:13:00,475.64
2007-07-06 14:14:00,475.46
2007-07-06 14:15:00,475.46
2007-07-06 14:16:00,475.37
2007-07-06 14:17:00,475.37
2007-07-06 14:18:00,475
2007-07-06 14:19:00,475.28
2007-07-06 14:20:00,475.28
2007-07-06 14:21:00,475
2007-07-06 14:22:00,475.1
2007-07-06 14:23:00,474.91
2007-07-06 14:24:00,474.91
2007-07-06 14:25:00,475.01
2007-07-06 14:26:00,475.1
2007-07-06 14:27:00,475.28
2007-07-06 14:28:00,475.47
2007-07-06 14:29:00,475.28
2007-07-06 14:30:00,475.19
2007-07-06 14:31:00,475.38
2007-07-06 14:32:00,475.47
2007-07-06 14:33:00,475.47
2007-07-06 14:34:00,475.47
2007-07-06 14:35:00,475.38
2007-07-06 14:36:00,475.47
2007-07-06 14:37:00,475.93
2007-07-06 14:38:00,475.93
2007-07-06 14:39:00,475.66
2007-07-06 14:40:00,475.66
2007-07-06 14:41:00,475.57
2007-07-06 14:42:00,475.75
2007-07-06 14:43:00,475.94
2007-07-06 14:44:00,476.03
2007-07-06 14:45:00,475.75
2007-07-06 14:46:00,475.75
2007-07-06 14:47:00,475.75
2007-07-06 14:48:00,475.48
2007-07-06 14:49:00,475.29
2007-07-06 14:50:00,475.3
2007-07-06 14:51:00,475.2
2007-07-06 14:52:00,475.2
2007-07-06 14:53:00,475.3
2007-07-06 14:54:00,475.39
2007-07-06 14:55:00,475.48
2007-07-06 14:56:00,475.67
2007-07-06 14:57:00,475.67
2007-07-06 14:58:00,475.48
2007-07-06 14:59:00,475.48
2007-07-06 15:00:00,475.48
2007-07-06 15:01:00,475.48
2007-07-06 15:02:00,475.58
2007-07-06 15:03:00,475.49
2007-07-06 15:04:00,475.49
2007-07-06 15:05:00,475.58
2007-07-06 15:06:00,475.49
2007-07-06 15:07:00,475.49
2007-07-06 15:08:00,475.49
2007-07-06 15:09:00,475.49
2007-07-06 15:10:00,475.58
2007-07-06 15:11:00,475.58
2007-07-06 15:12:00,475.4
2007-07-06 15:13:00,475.58
2007-07-06 15:14:00,475.4
2007-07-06 15:15:00,475.49
2007-07-06 15:16:00,475.49
2007-07-06 15:17:00,475.4
2007-07-06 15:18:00,475.49
2007-07-06 15:19:00,475.4
2007-07-06 15:20:00,475.4
2007-07-06 15:21:00,475.4
2007-07-06 15:22:00,475.5
2007-07-06 15:23:00,475.5
2007-07-06 15:24:00,475.4
2007-07-06 15:25:00,475.5
2007-07-06 15:26:00,475.5
2007-07-06 15:27:00,475.41
2007-07-06 15:28:00,475.5
2007-07-06 15:29:00,475.5
2007-07-06 15:30:00,475.5
2007-07-06 15:31:00,475.5
2007-07-06 15:32:00,475.78
2007-07-06 15:33:00,475.59
2007-07-06 15:34:00,475.78
2007-07-06 15:35:00,475.59
2007-07-06 15:36:00,475.69
2007-07-06 15:37:00,475.59
2007-07-06 15:38:00,475.78
2007-07-06 15:39:00,475.78
2007-07-06 15:40:00,475.78
2007-07-06 15:41:00,475.78
2007-07-06 15:42:00,475.87
2007-07-06 15:43:00,475.78
2007-07-06 15:44:00,475.69
2007-07-06 15:45:00,475.51
2007-07-06 15:46:00,475.23
2007-07-06 15:47:00,475.14
2007-07-06 15:48:00,475.14
2007-07-06 15:49:00,475.05
2007-07-06 15:50:00,475.23
2007-07-06 15:51:00,475.42
2007-07-06 15:52:00,475.42
2007-07-06 15:53:00,475.42
2007-07-06 15:54:00,475.33
2007-07-06 15:55:00,475.05
2007-07-06 15:56:00,475.05
2007-07-06 15:57:00,475.24
2007-07-06 15:58:00,475.42
2007-07-06 15:59:00,475.42
2007-07-06 16:00:00,475.51
2007-07-06 16:01:00,475.51
2007-07-06 16:02:00,475.51
2007-07-06 16:03:00,475.21
2007-07-06 16:04:00,475.21
2007-07-06 16:05:00,475.21
2007-07-06 16:06:00,475.21
2007-07-06 16:07:00,475.21
2007-07-06 16:08:00,475.21
2007-07-06 16:09:00,475.46
2007-07-06 16:10:00,475.51
2007-07-06 16:11:00,475.21
2007-07-06 16:12:00,475.21
2007-07-06 16:13:00,475.21
2007-07-06 16:14:00,475.19
2007-07-06 16:15:00,475.19
2007-07-06 16:16:00,475.51
2007-07-06 16:17:00,475.51
2007-07-06 16:18:00,475.51
2007-07-06 16:19:00,475.51
2007-07-06 16:20:00,475.51
2007-07-06 16:21:00,475.51
2007-07-06 16:22:00,475.51
2007-07-06 16:23:00,475.51
2007-07-06 16:24:00,475.51
2007-07-06 16:25:00,475.51
2007-07-06 16:26:00,475.51
2007-07-06 16:27:00,475.51
2007-07-06 16:28:00,475.51
2007-07-06 16:29:00,475.51
2007-07-06 16:30:00,475.51
2007-07-06 16:31:00,475.51
2007-07-06 16:32:00,475.51
2007-07-06 16:33:00,475.51
2007-07-06 16:34:00,475.51
2007-07-06 16:35:00,475.51
2007-07-06 16:36:00,475.51
2007-07-06 16:37:00,475.51
2007-07-06 16:38:00,475.51
2007-07-06 16:39:00,475.51
2007-07-06 16:40:00,475.51
2007-07-06 16:41:00,475.51
2007-07-06 16:42:00,475.51
2007-07-06 16:43:00,475.51
2007-07-06 16:44:00,475.51
2007-07-06 16:45:00,475.51
2007-07-06 16:46:00,475.51
2007-07-06 16:47:00,475.51
2007-07-06 16:48:00,475.51
2007-07-06 16:49:00,475.51
2007-07-06 16:50:00,475.51
2007-07-06 16:51:00,475.51
2007-07-06 16:52:00,475.51
2007-07-06 16:53:00,475.51
2007-07-06 16:54:00,475.51
2007-07-06 16:55:00,475.51
2007-07-06 16:56:00,475.51
2007-07-06 16:57:00,475.13
2007-07-06 16:58:00,475.13
2007-07-06 16:59:00,475.13
2007-07-06 17:00:00,475.13
2007-07-09 09:30:00,473.78
2007-07-09 09:31:00,476.72
2007-07-09 09:32:00,475.98
2007-07-09 09:33:00,475.71
2007-07-09 09:34:00,475.71
2007-07-09 09:35:00,475.89
2007-07-09 09:36:00,475.34
2007-07-09 09:37:00,474.88
2007-07-09 09:38:00,474.88
2007-07-09 09:39:00,475.25
2007-07-09 09:40:00,474.88
2007-07-09 09:41:00,475.62
2007-07-09 09:42:00,475.16
2007-07-09 09:43:00,474.7
2007-07-09 09:44:00,474.97
2007-07-09 09:45:00,475.06
2007-07-09 09:46:00,474.79
2007-07-09 09:47:00,474.79
2007-07-09 09:48:00,474.7
